sampling_week,effective_concentration_rolling_average,region,state,name,fipscode
2023-02-01,578.0617309,South,MD,"Garrett County, MD",24023
2023-02-01,701.0305679,South,SC,"Georgetown County, SC",45043
2023-02-01,1084.132811,Midwest,ND,"Grand Forks County, ND",38035
2023-02-01,551.2214751,South,SC,"Greenville County, SC",45045
2023-02-01,818.5701631,South,SC,"Greenwood County, SC",45047
2023-02-01,600.1353571,Midwest,IN,"Hamilton County, IN",18057
2023-02-01,2172.185773,South,TN,"Hamilton County, TN",47065
2023-02-01,621.8201517,Northeast,MA,"Hampden County, MA",25013
2023-02-01,574.4156774,Northeast,MA,"Hampshire County, MA",25015
2023-02-01,288.8325014,Northeast,ME,"Hancock County, ME",23009
2023-02-01,1023.163273,South,VA,"Hanover County, VA",51085
2023-02-01,603.7078521,South,KY,"Harrison County, KY",21097
2023-02-01,890.9156538,Northeast,CT,"Hartford County, CT",9003
2023-02-01,919.3225753,West,HI,"Hawaii County, HI",15001
2023-02-01,124.4571649,South,AR,"Hempstead County, AR",5057
2023-02-01,689.961424,Midwest,MN,"Hennepin County, MN",27053
2023-02-01,1160.957264,South,VA,"Henry County, VA",51089
2023-02-01,605.8146139,South,FL,"Hillsborough County, FL",12057
2023-02-01,459.5641776,South,MS,"Hinds County, MS",28049
2023-02-01,355.0887315,West,HI,"Honolulu County, HI",15003
2023-02-01,773.3026985,South,SC,"Horry County, SC",45051
2023-02-01,451.4614821,Midwest,IN,"Howard County, IN",18067
2023-02-01,469.1379955,South,MD,"Howard County, MD",24027
2023-02-01,461.6654293,Northeast,NJ,"Hudson County, NJ",34017
2023-02-01,739.707786,Midwest,IN,"Huntington County, IN",18069
2023-02-01,1805.484684,Northeast,PA,"Indiana County, PA",42063
2023-02-01,449.1839225,South,AR,"Jefferson County, AR",5069
2023-02-01,337.8704114,Midwest,IN,"Jefferson County, IN",18077
2023-02-01,713.0871657,South,KY,"Jefferson County, KY",21111
2023-02-01,1935.676876,Midwest,MO,"Jefferson County, MO",29099
2023-02-01,728.6635309,South,LA,"Jefferson Parish, LA",22051
2023-02-01,545.2348863,Midwest,IA,"Johnson County, IA",19103
2023-02-01,693.7091869,Midwest,KS,"Johnson County, KS",20091
2023-02-01,324.5741654,Midwest,IL,"Kankakee County, IL",17091
2023-02-01,756.7345035,West,HI,"Kauai County, HI",15007
2023-02-01,299.5020417,South,TX,"Kaufman County, TX",48257
2023-02-01,815.204148,Northeast,ME,"Kennebec County, ME",23011
2023-02-01,887.4843371,Northeast,RI,"Kent County, RI",44003
2023-02-01,619.5180317,South,KY,"Kenton County, KY",21117
2023-02-01,196.0794617,West,CA,"Kings County, CA",6031
2023-02-01,489.9708354,Northeast,ME,"Knox County, ME",23013
2023-02-01,411.9447332,Midwest,IN,"Kosciusko County, IN",18085
2023-02-01,246.077186,West,AZ,"La Paz County, AZ",4012
2023-02-01,2336.001495,Northeast,PA,"Lackawanna County, PA",42069
2023-02-01,1428.915863,South,MS,"Lafayette County, MS",28071
2023-02-01,788.3982789,South,LA,"Lafayette Parish, LA",22055
2023-02-01,494.3901348,West,CA,"Lake County, CA",6033
2023-02-01,393.7861324,Midwest,IN,"Lake County, IN",18089
2023-02-01,522.4988401,West,ID,"Latah County, ID",16057
2023-02-01,921.7508388,South,AL,"Lee County, AL",1081
2023-02-01,561.8924704,Midwest,MI,"Leelanau County, MI",26089
2023-02-01,1421.795056,South,FL,"Leon County, FL",12073
2023-02-01,1012.109955,Northeast,ME,"Lincoln County, ME",23015
2023-02-01,730.127113,South,AR,"Lonoke County, AR",5085
2023-02-01,1669.221381,West,NM,"Los Alamos County, NM",35028
2023-02-01,253.8744889,West,CA,"Los Angeles County, CA",6037
2023-02-01,1078.570941,Northeast,PA,"Luzerne County, PA",42079
2023-02-01,609.7373,South,AL,"Madison County, AL",1089
2023-02-01,1536.275728,Midwest,IA,"Mahaska County, IA",19123
2023-02-01,198.0885122,West,WA,"Mason County, WA",53045
2023-02-01,1750.035664,South,VA,"Mecklenburg County, VA",51117
2023-02-01,1012.182465,Northeast,NH,"Merrimack County, NH",33013
2023-02-01,558.8241181,South,FL,"Miami-Dade County, FL",12086
2023-02-01,332.2317406,Northeast,CT,"Middlesex County, CT",9007
2023-02-01,736.9623093,Northeast,MA,"Middlesex County, MA",25017
2023-02-01,624.5370552,Northeast,NJ,"Middlesex County, NJ",34023
2023-02-01,641.0031335,Midwest,SD,"Minnehaha County, SD",46099
2023-02-01,759.0026288,South,AR,"Mississippi County, AR",5093
2023-02-01,272.0055395,West,AZ,"Mohave County, AZ",4015
2023-02-01,399.5627562,Northeast,NJ,"Monmouth County, NJ",34025
2023-02-01,1246.951963,Midwest,IN,"Monroe County, IN",18105
2023-02-01,281.512422,West,CA,"Monterey County, CA",6053
2023-02-01,588.3000729,Northeast,PA,"Montgomery County, PA",42091
2023-02-01,793.4737247,West,OR,"Multnomah County, OR",41051
2023-02-01,541.6654432,Northeast,MA,"Nantucket County, MA",25019
2023-02-01,337.8287575,Northeast,NY,"Nassau County, NY",36059
2023-02-01,819.9870148,South,DE,"New Castle County, DE",10003
2023-02-01,1250.597202,Northeast,CT,"New Haven County, CT",9009
2023-02-01,1044.590311,Northeast,CT,"New London County, CT",9011
2023-02-01,481.3178421,South,WV,"Ohio County, WV",54069
2023-02-01,544.3001891,South,FL,"Orange County, FL",12095
2023-02-01,2240.105509,Northeast,VT,"Orleans County, VT",50019
2023-02-01,129.9993112,South,AR,"Ouachita County, AR",5103
2023-02-01,484.2210811,Northeast,ME,"Oxford County, ME",23017
2023-02-01,456.7657767,South,FL,"Palm Beach County, FL",12099
2023-02-01,726.428322,Northeast,NJ,"Passaic County, NJ",34031
2023-02-01,767.2070675,Midwest,SD,"Pennington County, SD",46103
2023-02-01,1298.487453,Northeast,ME,"Penobscot County, ME",23019
2023-02-01,901.1255596,Midwest,IL,"Peoria County, IL",17143
2023-02-01,2420.17836,South,VA,"Petersburg city, VA",51730
2023-02-01,801.1283596,South,SC,"Pickens County, SC",45077
2023-02-01,383.2080045,West,AZ,"Pima County, AZ",4019
2023-02-01,507.9763755,South,FL,"Pinellas County, FL",12103
2023-02-01,490.9637984,Northeast,ME,"Piscataquis County, ME",23021
2023-02-01,1308.767955,Northeast,MA,"Plymouth County, MA",25023
2023-02-01,602.4897448,Midwest,IA,"Polk County, IA",19153
2023-02-01,550.5510693,South,AR,"Pope County, AR",5115
2023-02-01,1102.39647,Northeast,RI,"Providence County, RI",44007
2023-02-01,768.8545167,South,AR,"Pulaski County, AR",5119
2023-02-01,1379.708819,South,VA,"Pulaski County, VA",51155
2023-02-01,543.1630387,South,LA,"Rapides Parish, LA",22079
2023-02-01,744.842126,Midwest,KS,"Reno County, KS",20155
2023-02-01,1427.733049,South,GA,"Richmond County, GA",13245
2023-02-01,808.5747218,Midwest,IN,"Ripley County, IN",18137
2023-02-01,175.1213326,West,CA,"Riverside County, CA",6065
2023-02-01,270.5532161,West,CA,"Sacramento County, CA",6067
2023-02-01,829.7572565,Northeast,ME,"Sagadahoc County, ME",23023
2023-02-01,372.4119582,West,UT,"Salt Lake County, UT",49035
2023-02-01,483.6091322,West,CA,"San Diego County, CA",6073
2023-02-01,259.3301634,West,CA,"San Joaquin County, CA",6077
2023-02-01,576.5062728,West,CA,"San Luis Obispo County, CA",6079
2023-02-01,616.8529044,West,CA,"Santa Cruz County, CA",6087
2023-02-01,763.5678128,West,NM,"Santa Fe County, NM",35049
2023-02-01,353.0638754,Midwest,NE,"Saunders County, NE",31155
2023-02-01,440.7277399,Midwest,KS,"Sedgwick County, KS",20173
2023-02-01,668.7314886,South,FL,"Seminole County, FL",12117
2023-02-01,476.7107713,Midwest,KS,"Shawnee County, KS",20177
2023-02-01,1044.832068,South,AL,"Shelby County, AL",1117
2023-02-01,704.8090097,South,TN,"Shelby County, TN",47157
2023-02-01,1564.251588,West,WY,"Sheridan County, WY",56033
2023-02-01,872.7083937,West,WA,"Skagit County, WA",53057
2023-02-01,1021.754234,West,WA,"Snohomish County, WA",53061
2023-02-01,346.0094566,West,CA,"Sonoma County, CA",6097
2023-02-01,74.34564799,South,AL,"St. Clair County, AL",1115
2023-02-01,733.0668503,US Territories,VI,"St. Croix Island, VI",78010
2023-02-01,304.8347468,South,AR,"St. Francis County, AR",5123
2023-02-01,618.7001289,US Territories,VI,"St. John Island, VI",78020
2023-02-01,604.6676309,Midwest,IN,"St. Joseph County, IN",18141
2023-02-01,772.2482566,South,VA,"Stafford County, VA",51179
2023-02-01,1469.948682,South,NC,"Stanly County, NC",37167
2023-02-01,1026.430396,Midwest,ND,"Stark County, ND",38089
2023-02-01,832.2324293,Northeast,MA,"Suffolk County, MA",25025
2023-02-01,990.3063781,Northeast,NH,"Sullivan County, NH",33019
2023-02-01,1234.221226,South,TN,"Sullivan County, TN",47163
2023-02-01,467.1168192,Midwest,OH,"Summit County, OH",39153
2023-02-01,1448.059602,South,TN,"Sumner County, TN",47165
2023-02-01,472.6561985,West,WY,"Sweetwater County, WY",56037
2023-02-01,255.6905609,West,MT,"Teton County, MT",30099
2023-02-01,600.5400151,West,WY,"Teton County, WY",56039
2023-02-01,522.5824982,South,TX,"Travis County, TX",48453
2023-02-01,806.7378295,Northeast,NJ,"Union County, NJ",34039
2023-02-01,531.6418583,South,NC,"Vance County, NC",37181
2023-02-01,494.8261164,Midwest,IN,"Vigo County, IN",18167
2023-02-01,545.438505,Northeast,ME,"Waldo County, ME",23027
2023-02-01,600.6078381,South,AR,"Washington County, AR",5143
2023-02-01,1289.062166,South,MD,"Washington County, MD",24043
2023-02-01,494.3284976,Northeast,ME,"Washington County, ME",23029
2023-02-01,430.3729867,Northeast,RI,"Washington County, RI",44009
2023-02-01,555.691262,South,DC,"Washington, DC",11001
2023-02-01,384.8570011,West,NV,"Washoe County, NV",32031
2023-02-01,1043.524434,Midwest,IN,"Wayne County, IN",18177
2023-02-01,139.0046959,South,TX,"Webb County, TX",48479
2023-02-01,720.0513691,Northeast,PA,"Westmoreland County, PA",42129
2023-02-01,492.3852661,South,AR,"White County, AR",5145
2023-02-01,868.6845166,Northeast,VT,"Windsor County, VT",50027
2023-02-01,627.3102264,Midwest,IL,"Winnebago County, IL",17201
2023-02-01,727.3207855,South,VA,"Wise County, VA",51195
2023-02-01,512.5056841,Midwest,IA,"Woodbury County, IA",19193
2023-02-01,840.6017207,Northeast,MA,"Worcester County, MA",25027
2023-02-01,765.1699253,West,OR,"Yamhill County, OR",41071
2023-02-01,381.8106862,West,AZ,"Yavapai County, AZ",4025
2023-02-01,788.2398104,Northeast,ME,"York County, ME",23031
2023-02-08,807.1866194,South,FL,"Alachua County, FL",12001
2023-02-08,496.9895583,West,CA,"Alameda County, CA",6001
2023-02-08,392.6761789,South,VA,"Alexandria City, VA",51510
2023-02-08,474.8396454,South,VA,"Alleghany County, VA",51005
2023-02-08,770.8379058,Midwest,IN,"Allen County, IN",18003
2023-02-08,659.5329985,Midwest,KS,"Allen County, KS",20001
2023-02-08,1200.872315,Northeast,ME,"Androscoggin County, ME",23001
2023-02-08,840.8049914,South,MD,"Anne Arundel County, MD",24003
2023-02-08,825.5372973,West,CO,"Arapahoe County, CO",8005
2023-02-08,769.7402856,South,VA,"Arlington County, VA",51013
2023-02-08,999.5120943,Northeast,ME,"Aroostook County, ME",23003
2023-02-08,435.3728141,Northeast,MA,"Barnstable County, MA",25001
2023-02-08,593.577146,South,OK,"Beckham County, OK",40009
2023-02-08,1006.526668,Northeast,VT,"Bennington County, VT",50003
2023-02-08,632.6014456,South,AR,"Benton County, AR",5007
2023-02-08,584.094112,Midwest,IN,"Benton County, IN",18007
2023-02-08,609.5736003,West,WA,"Benton County, WA",53005
2023-02-08,258.0880617,Northeast,NJ,"Bergen County, NJ",34003
2023-02-08,796.5466854,Northeast,MA,"Berkshire County, MA",25003
2023-02-08,245.4457251,West,NM,"Bernalillo County, NM",35001
2023-02-08,915.6356929,South,AR,"Boone County, AR",5009
2023-02-08,1345.838449,South,TN,"Bradley County, TN",47011
2023-02-08,744.6797555,Northeast,MA,"Bristol County, MA",25005
2023-02-08,763.0196411,Northeast,RI,"Bristol County, RI",44001
2023-02-08,987.266225,Northeast,PA,"Bucks County, PA",42017
2023-02-08,588.3117576,Northeast,PA,"Butler County, PA",42019
2023-02-08,650.6075135,Midwest,MO,"Cape Girardeau County, MO",29031
2023-02-08,659.9581033,Northeast,NH,"Carroll County, NH",33003
2023-02-08,456.2504531,South,OK,"Carter County, OK",40019
2023-02-08,577.3457965,South,MD,"Charles County, MD",24017
2023-02-08,3372.258087,Northeast,PA,"Chester County, PA",42029
2023-02-08,2323.548347,South,TN,"Chester County, TN",47023
2023-02-08,1833.921427,Northeast,VT,"Chittenden County, VT",50007
2023-02-08,1301.725371,West,AK,"City and Borough of Juneau, AK",2110
2023-02-08,1049.97408,West,OR,"Clackamas County, OR",41005
2023-02-08,393.5262907,West,NV,"Clark County, NV",32003
2023-02-08,778.4275558,West,WA,"Clark County, WA",53011
2023-02-08,1377.526448,South,AL,"Colbert County, AL",1033
2023-02-08,467.8541058,South,OK,"Comanche County, OK",40031
2023-02-08,384.9203718,West,CA,"Contra Costa County, CA",6013
2023-02-08,342.9489398,Midwest,IL,"Cook County, IL",17031
2023-02-08,941.6706209,Northeast,ME,"Cumberland County, ME",23005
2023-02-08,840.6933788,South,NC,"Cumberland County, NC",37051
2023-02-08,835.5681436,Midwest,MN,"Dakota County, MN",27037
2023-02-08,376.3534904,South,TX,"Dallas County, TX",48113
2023-02-08,601.7202192,Midwest,WI,"Dane County, WI",55025
2023-02-08,891.9838032,Northeast,PA,"Dauphin County, PA",42043
2023-02-08,748.9935805,South,TN,"Davidson County, TN",47037
2023-02-08,927.2905388,West,UT,"Davis County, UT",49011
2023-02-08,973.348963,South,GA,"DeKalb County, GA",13089
2023-02-08,1030.137883,Midwest,IN,"Delaware County, IN",18035
2023-02-08,789.3980252,West,OR,"Deschutes County, OR",41017
2023-02-08,1484.936586,Midwest,IN,"Dubois County, IN",18037
2023-02-08,1028.161312,South,NC,"Duplin County, NC",37061
2023-02-08,386.1031266,South,LA,"East Baton Rouge Parish, LA",22033
2023-02-08,677.9458034,West,CA,"El Dorado County, CA",6017
2023-02-08,164.3094718,South,TX,"El Paso County, TX",48141
2023-02-08,329.8829899,West,NV,"Elko County, NV",32007
2023-02-08,701.2803831,Northeast,PA,"Erie County, PA",42049
2023-02-08,549.2577847,South,AL,"Escambia County, AL",1053
2023-02-08,960.4475008,Northeast,MA,"Essex County, MA",25009
2023-02-08,589.2356639,Northeast,NJ,"Essex County, NJ",34013
2023-02-08,692.8719284,Northeast,CT,"Fairfield County, CT",9001
2023-02-08,715.9853699,South,SC,"Florence County, SC",45041
2023-02-08,763.5646465,Midwest,KS,"Ford County, KS",20057
2023-02-08,745.317455,Northeast,MA,"Franklin County, MA",25011
2023-02-08,873.2374161,Northeast,PA,"Franklin County, PA",42055
2023-02-08,829.7921336,South,VA,"Franklin County, VA",51067
2023-02-08,1778.079118,Northeast,VT,"Franklin County, VT",50011
2023-02-08,643.0716842,South,VA,"Frederick County, VA",51069
2023-02-08,384.2100265,South,TX,"Galveston County, TX",48167
2023-02-08,552.0402701,West,CO,"Garfield County, CO",8045
2023-02-08,541.5782705,South,AR,"Garland County, AR",5051
2023-02-08,660.82243,South,MD,"Garrett County, MD",24023
2023-02-08,425.6374607,South,SC,"Georgetown County, SC",45043
2023-02-08,1218.515175,Midwest,ND,"Grand Forks County, ND",38035
2023-02-08,1066.927977,South,AR,"Greene County, AR",5055
2023-02-08,361.1487763,South,SC,"Greenville County, SC",45045
2023-02-08,1215.858699,South,SC,"Greenwood County, SC",45047
2023-02-08,681.7404556,Midwest,IN,"Hamilton County, IN",18057
2023-02-08,1880.653397,South,TN,"Hamilton County, TN",47065
2023-02-08,478.3154025,Northeast,MA,"Hampden County, MA",25013
2023-02-08,774.3510937,Northeast,MA,"Hampshire County, MA",25015
2023-02-08,374.5009801,Northeast,ME,"Hancock County, ME",23009
2023-02-08,760.4663951,South,VA,"Hanover County, VA",51085
2023-02-08,643.1519922,South,KY,"Harrison County, KY",21097
2023-02-08,812.5893507,Northeast,CT,"Hartford County, CT",9003
2023-02-08,551.885396,West,HI,"Hawaii County, HI",15001
2023-02-08,166.9327483,South,AR,"Hempstead County, AR",5057
2023-02-08,857.4599264,Midwest,MN,"Hennepin County, MN",27053
2023-02-08,834.3508509,South,VA,"Henry County, VA",51089
2023-02-08,442.7767989,South,FL,"Hillsborough County, FL",12057
2023-02-08,534.0062374,South,MS,"Hinds County, MS",28049
2023-02-08,326.2504248,West,HI,"Honolulu County, HI",15003
2023-02-08,787.2077594,South,SC,"Horry County, SC",45051
2023-02-08,289.2509999,South,MD,"Howard County, MD",24027
2023-02-08,468.9083567,Northeast,NJ,"Hudson County, NJ",34017
2023-02-08,611.1820596,Midwest,IN,"Huntington County, IN",18069
2023-02-08,1257.230609,Northeast,PA,"Indiana County, PA",42063
2023-02-08,563.9505205,South,AR,"Jefferson County, AR",5069
2023-02-08,965.2974068,South,KY,"Jefferson County, KY",21111
2023-02-08,1902.385815,Midwest,MO,"Jefferson County, MO",29099
2023-02-08,684.2455519,South,LA,"Jefferson Parish, LA",22051
2023-02-08,663.2615549,Midwest,IA,"Johnson County, IA",19103
2023-02-08,1031.714808,Midwest,KS,"Johnson County, KS",20091
2023-02-08,292.6647995,Midwest,IL,"Kankakee County, IL",17091
2023-02-08,776.5298025,West,HI,"Kauai County, HI",15007
2023-02-08,220.98511,South,TX,"Kaufman County, TX",48257
2023-02-08,974.8280038,Northeast,ME,"Kennebec County, ME",23011
2023-02-08,908.7762322,Northeast,RI,"Kent County, RI",44003
2023-02-08,613.1798335,South,KY,"Kenton County, KY",21117
2023-02-08,180.8554894,West,CA,"Kings County, CA",6031
2023-02-08,453.6326923,Midwest,IN,"Kosciusko County, IN",18085
2023-02-08,385.331434,West,AZ,"La Paz County, AZ",4012
2023-02-08,1650.921827,Northeast,PA,"Lackawanna County, PA",42069
2023-02-08,1029.943265,South,MS,"Lafayette County, MS",28071
2023-02-08,796.9050506,South,LA,"Lafayette Parish, LA",22055
2023-02-08,655.9321659,West,CA,"Lake County, CA",6033
2023-02-08,418.3403873,Midwest,IN,"Lake County, IN",18089
2023-02-08,1023.886848,West,ID,"Latah County, ID",16057
2023-02-08,805.2054985,South,AL,"Lee County, AL",1081
2023-02-08,924.1070279,South,FL,"Leon County, FL",12073
2023-02-08,634.7860574,Northeast,ME,"Lincoln County, ME",23015
2023-02-08,513.234884,South,AR,"Lonoke County, AR",5085
2023-02-08,1876.330735,West,NM,"Los Alamos County, NM",35028
2023-02-08,346.8952122,West,CA,"Los Angeles County, CA",6037
2023-02-08,764.5036481,Northeast,PA,"Luzerne County, PA",42079
2023-02-08,730.9849943,South,AL,"Madison County, AL",1089
2023-02-08,792.7474723,Midwest,IA,"Mahaska County, IA",19123
2023-02-08,292.3950782,West,AZ,"Maricopa County, AZ",4013
2023-02-08,102.9477544,West,WA,"Mason County, WA",53045
2023-02-08,522.9630468,South,VA,"Mecklenburg County, VA",51117
2023-02-08,1365.666739,Northeast,NH,"Merrimack County, NH",33013
2023-02-08,648.7712376,South,FL,"Miami-Dade County, FL",12086
2023-02-08,625.3022474,Northeast,CT,"Middlesex County, CT",9007
2023-02-08,707.9259933,Northeast,MA,"Middlesex County, MA",25017
2023-02-08,593.3991786,Northeast,NJ,"Middlesex County, NJ",34023
2023-02-08,974.0901702,Midwest,SD,"Minnehaha County, SD",46099
2023-02-08,2374.081936,South,AR,"Mississippi County, AR",5093
2023-02-08,346.3195738,West,AZ,"Mohave County, AZ",4015
2023-02-08,316.7679921,Northeast,NJ,"Monmouth County, NJ",34025
2023-02-08,1826.279498,Midwest,IN,"Monroe County, IN",18105
2023-02-08,293.7030221,West,CA,"Monterey County, CA",6053
